split,source_subset,complex_id,pdb_id,na_type,experimental_method,resolution_angstrom,deposition_date,receptor_sequence_sha256,na_chain_count,canonical_na_residue_count
transfer_trainval,expanded_highconf,8vqv_ug4,8vqv,rna,X-RAY DIFFRACTION,2.43,2024-01-19T00:00:00Z,3ad45f7bed06509243666efc1d024abcdd667571c8febcd440940b404741f822,1,64
transfer_trainval,expanded_highconf,8vr4_ery,8vr4,rna,ELECTRON MICROSCOPY,2.8,2024-01-20T00:00:00Z,87e2b5f3605beaf06a3e2be96c504db8cc59b51cdf6ded6a8e7f58dc7059aeb8,1,3118
transfer_trainval,expanded_highconf,8vr8_clm,8vr8,rna,ELECTRON MICROSCOPY,3.25,2024-01-20T00:00:00Z,65f0929bc4ffc29404e7a486b173756391bcb25d3ab00ec67eaf20d986efae62,1,2950
transfer_trainval,expanded_highconf,8vrl_clm,8vrl,rna,ELECTRON MICROSCOPY,3.33,2024-01-22T00:00:00Z,f17b86eb16fbac7936ebf79e79c4c57a2c2bf051f12f5b3da21582ca497a37db,1,3119
transfer_trainval,expanded_highconf,8vtu_a1aez_lsc2,8vtu,rna,X-RAY DIFFRACTION,2.4,2024-01-27T00:00:00Z,76b59000ad3efb4a6206aae97c62b896aae8dab17078a2159eae4fc76ea36b95,1,2789
transfer_trainval,expanded_highconf,8vtv_a1ae0_zta2,8vtv,rna,X-RAY DIFFRACTION,2.55,2024-01-27T00:00:00Z,3a9017ecfd552a05bbe8024e26c580a0abc274053b4a51519715bd9e513fb7d0,2,5649
transfer_trainval,expanded_highconf,8vtw_a1ae1_jpa2,8vtw,rna,X-RAY DIFFRACTION,2.35,2024-01-27T00:00:00Z,799df890ca3dec3420a48d4742d32058f0518629eac49e43c8b28c14d2ee0c20,2,5717
transfer_trainval,expanded_highconf,8vtx_a1ae1_jta2,8vtx,rna,X-RAY DIFFRACTION,2.4,2024-01-27T00:00:00Z,1def8ed336d460913b192872801b42e0fe2863a396832dc52280d8f50041ba6b,2,5647
transfer_trainval,expanded_highconf,8vty_cpf_umc2,8vty,rna,X-RAY DIFFRACTION,2.6,2024-01-27T00:00:00Z,942d9804258027867ccbb1dd6f7df7da1542246ac54751ae47cd6988da83c221,1,2856
transfer_trainval,expanded_highconf,8vvj_a1ad3,8vvj,rna,X-RAY DIFFRACTION,2.15,2024-01-31T00:00:00Z,3ad45f7bed06509243666efc1d024abcdd667571c8febcd440940b404741f822,1,64
transfer_trainval,expanded_highconf,8vvp_spm_wi2,8vvp,rna,ELECTRON MICROSCOPY,2.9,2024-01-31T00:00:00Z,969e11e26696a9d7ae71f6070c745f20188f88163880a354dd2676e6adc15ac7,2,5294
transfer_trainval,expanded_highconf,8vvr_spd_yh3,8vvr,rna,ELECTRON MICROSCOPY,3.1,2024-01-31T00:00:00Z,f60086924a50377fde077b8f74eeca5cb3a7bf5b84e36915190172cd25e5cacb,1,3578
transfer_trainval,expanded_highconf,8vvs_spd_pi4,8vvs,rna,ELECTRON MICROSCOPY,3.1,2024-01-31T00:00:00Z,f60086924a50377fde077b8f74eeca5cb3a7bf5b84e36915190172cd25e5cacb,1,3578
transfer_trainval,expanded_highconf,8vvu_anm,8vvu,rna,ELECTRON MICROSCOPY,3.8,2024-01-31T00:00:00Z,403a2bfddf170547a5807dfcc9b65b3ed63761d131cefb20761a909f8b1911bd,2,3654
transfer_trainval,expanded_highconf,8vxx_a1aec_j2,8vxx,rna,X-RAY DIFFRACTION,3.1,2024-02-06T00:00:00Z,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,1,36
transfer_trainval,expanded_highconf,8vxz_a1aed_g1,8vxz,rna,X-RAY DIFFRACTION,3.0,2024-02-06T00:00:00Z,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,1,36
transfer_trainval,expanded_highconf,8vy0_a1aee_m2,8vy0,rna,X-RAY DIFFRACTION,3.1,2024-02-06T00:00:00Z,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,1,36
transfer_trainval,expanded_highconf,8vy1_a1aef_p3,8vy1,rna,X-RAY DIFFRACTION,3.1,2024-02-06T00:00:00Z,0bdbf96ead2bceb94db9fe5b026b7364b70e5559c92c1e3704226d6567c1b1da,1,36
transfer_trainval,expanded_highconf,8w09_dlu_t2,8w09,dna,ELECTRON MICROSCOPY,3.2,2024-02-13T00:00:00Z,4353f28d79bfbcfe71881d5a7a8b7b88b2d8a689762d3dd1a484fa47f070d8a0,2,36
transfer_trainval,expanded_highconf,8w2r_dlu_t2,8w2r,dna,ELECTRON MICROSCOPY,3.23,2024-02-21T00:00:00Z,1ff802da3dc18d4b340fa2dbd4e7365d3a6ec76c0219b10e98d44b427e002c90,3,53
transfer_trainval,expanded_highconf,8w34_dlu_n1,8w34,dna,ELECTRON MICROSCOPY,2.83,2024-02-21T00:00:00Z,0b4ce63bbe7d997ccc3d13435f13973caf38a828a74773a7d57f51202f572cd2,3,53
transfer_trainval,expanded_highconf,8w7w_vzx_h3,8w7w,dna,X-RAY DIFFRACTION,1.58,2023-08-31T00:00:00Z,25ba3b260871aae562705b0f39ce274231750e4633afc2b2ec170b7bb7dc4728,3,24
transfer_trainval,expanded_highconf,8w8e_gtp,8w8e,rna+dna,ELECTRON MICROSCOPY,3.9,2023-09-02T00:00:00Z,896ba5fb68c01ae5113e517ce794f7d8d815c584892f7144f8f2bd218abefe5f,1,16
transfer_trainval,expanded_highconf,8w8f_gtp,8w8f,rna+dna,ELECTRON MICROSCOPY,4.0,2023-09-02T00:00:00Z,896ba5fb68c01ae5113e517ce794f7d8d815c584892f7144f8f2bd218abefe5f,1,16
transfer_trainval,expanded_highconf,8w8p_2tm,8w8p,rna+dna,X-RAY DIFFRACTION,3.165,2023-09-04T00:00:00Z,b631009d7f11f7533d0f2dede493998b94e812ceb44e81656951df226fb73d52,2,19
transfer_trainval,expanded_highconf,8wa4_dcm,8wa4,dna,SOLUTION NMR,,2023-09-07T00:00:00Z,ebc5df8b7148bdd03b02b7e04ffeff0578f15e98cf23eb9fad9f8627c09243dc,1,20
transfer_trainval,expanded_highconf,8wq7_xa5,8wq7,dna,X-RAY DIFFRACTION,1.58,2023-10-11T00:00:00Z,fda6797a9a620854ef6c454870193e3af3d8066c544d124ef854f3e63dd6b155,2,16
transfer_trainval,expanded_highconf,8xc7_a1lvv_c1,8xc7,dna,SOLUTION NMR,,2023-12-08T00:00:00Z,262d31b66a607a70b1dea94fd5b18d7e9c5f83ed939d40f2511b131234e8cbd2,2,10
transfer_trainval,expanded_highconf,8xic_joc_d2,8xic,dna,SOLUTION NMR,,2023-12-19T00:00:00Z,262d31b66a607a70b1dea94fd5b18d7e9c5f83ed939d40f2511b131234e8cbd2,2,10
transfer_trainval,expanded_highconf,8xko_a1lvz,8xko,rna,ELECTRON MICROSCOPY,3.29,2023-12-23T00:00:00Z,1e3f5bbfa912e9631238b6362f291f30e717a9b6c364537b625987fe9417569a,2,30
transfer_trainval,expanded_highconf,8xmb_gtp,8xmb,rna+dna,ELECTRON MICROSCOPY,3.4,2023-12-27T00:00:00Z,70ba12a3a7b9900e7ae8ae1b25c5bc48507d6909355e73cd0d0719f8ebc19c24,2,36
transfer_trainval,expanded_highconf,8xp8_qui_j3,8xp8,dna,X-RAY DIFFRACTION,1.64,2024-01-03T00:00:00Z,5604ca024a4efec0ba11b0df03e0e8a88b2cf6fee89a68368e7267ea56c0bc07,2,13
transfer_trainval,expanded_highconf,8xpb_qui_k4,8xpb,dna,X-RAY DIFFRACTION,2.0,2024-01-03T00:00:00Z,639dbd25287a323e4558fc8f04010cc717be2361a81c337fadea70c76adc7dd4,2,14
transfer_trainval,expanded_highconf,8xsx_t1c_nk3,8xsx,rna,ELECTRON MICROSCOPY,2.4,2024-01-10T00:00:00Z,429d3e3b2155c7744d0a23593e3ee4e8f19aa48e3f2c4a3ccf8fb236a135a9bc,2,3846
transfer_trainval,expanded_highconf,8xsy_t1c_nk4,8xsy,rna,ELECTRON MICROSCOPY,3.0,2024-01-10T00:00:00Z,6f8e34020ac556aa86da578bb1df32f8ccf40a14cd2bb7de8351504b41f91c57,2,3840
transfer_trainval,expanded_highconf,8xsz_t1c_nk5,8xsz,rna,ELECTRON MICROSCOPY,3.2,2024-01-10T00:00:00Z,0236e3acc380011755fc67d766a2c9a2cd6c13ee06182d504083e967a1593d4f,2,3824
transfer_trainval,expanded_highconf,8xt0_t1c_ig3,8xt0,rna,ELECTRON MICROSCOPY,3.2,2024-01-10T00:00:00Z,16c93129783cfe407ac9f7f03be2f438a4ba0b00936e46ea7c968fc340548c90,1,1500
transfer_trainval,expanded_highconf,8xt1_t1c,8xt1,rna,ELECTRON MICROSCOPY,3.1,2024-01-10T00:00:00Z,16c93129783cfe407ac9f7f03be2f438a4ba0b00936e46ea7c968fc340548c90,1,1500
transfer_trainval,expanded_highconf,8xt2_t1c_gg3,8xt2,rna,ELECTRON MICROSCOPY,3.3,2024-01-10T00:00:00Z,16c93129783cfe407ac9f7f03be2f438a4ba0b00936e46ea7c968fc340548c90,1,1500
transfer_trainval,expanded_highconf,8xt3_t1c,8xt3,rna,ELECTRON MICROSCOPY,3.1,2024-01-10T00:00:00Z,16c93129783cfe407ac9f7f03be2f438a4ba0b00936e46ea7c968fc340548c90,1,1500
transfer_trainval,expanded_highconf,8xtp_spd,8xtp,rna,ELECTRON MICROSCOPY,2.9,2024-01-11T00:00:00Z,e8933e78935746597b0d190a13f17202f55d8850049c7afcbf2b7b1dddeb8a2a,1,595
transfer_trainval,expanded_highconf,8xz3_ery,8xz3,rna,ELECTRON MICROSCOPY,3.6,2024-01-20T00:00:00Z,f17b86eb16fbac7936ebf79e79c4c57a2c2bf051f12f5b3da21582ca497a37db,1,3119
transfer_trainval,expanded_highconf,8xze_thg,8xze,rna,X-RAY DIFFRACTION,2.34,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzl_dhf,8xzl,rna,X-RAY DIFFRACTION,2.13,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzm_npr,8xzm,rna,X-RAY DIFFRACTION,1.98,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzn_h4b,8xzn,rna,X-RAY DIFFRACTION,1.82,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzo_gun,8xzo,rna,X-RAY DIFFRACTION,1.97,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzp_a1lxn,8xzp,rna,X-RAY DIFFRACTION,2.18,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzq_spm,8xzq,rna,X-RAY DIFFRACTION,1.83,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzr_ang,8xzr,rna,X-RAY DIFFRACTION,1.83,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8xzw_thg,8xzw,rna,X-RAY DIFFRACTION,1.91,2024-01-21T00:00:00Z,b81df042917726e5a78868069baa12d0d0ea60825b50882cd249a06bba288c90,1,52
transfer_trainval,expanded_highconf,8y2r_kpt_c2,8y2r,dna,SOLUTION NMR,,2024-01-27T00:00:00Z,7c5cc0eab0cb48ed40aab27be429b9400d6f7d9fd4bbaeaf8d3e3273bb1f9b86,1,22
transfer_trainval,expanded_highconf,8y36_a1d6g,8y36,rna,ELECTRON MICROSCOPY,2.65,2024-01-28T00:00:00Z,ebf88cb08e66738aa89365626d9c463580666ebe425f277df8e6e6e49b87be1a,1,2880
transfer_trainval,expanded_highconf,8y37_a1d6g,8y37,rna,ELECTRON MICROSCOPY,2.53,2024-01-28T00:00:00Z,eb70597d377805afac6bf26ef1ec8734e5ad331c7342982b0ec46bc73fad859c,1,2878
transfer_trainval,expanded_highconf,8y38_a1d6g,8y38,rna,ELECTRON MICROSCOPY,2.58,2024-01-28T00:00:00Z,d6628ff00356d277e42efa5b343c2cc2bd8f9ad7c4d9e727e65a40d78307a920,1,2879
transfer_trainval,expanded_highconf,8y39_a1d6g,8y39,rna,ELECTRON MICROSCOPY,3.6,2024-01-28T00:00:00Z,2bdff5061fd1467903e43307013daec819473d0aef7652de3a93d64e2f431eed,1,2880
transfer_trainval,expanded_highconf,8yam_a1lyk,8yam,rna,X-RAY DIFFRACTION,2.15,2024-02-09T00:00:00Z,af2875b86abaede0a97605bda47dde2607e8376fe1d2e730abf5c5f3586c8a7b,1,30
transfer_trainval,expanded_highconf,8yan_a1lyl,8yan,rna,X-RAY DIFFRACTION,2.25,2024-02-09T00:00:00Z,af2875b86abaede0a97605bda47dde2607e8376fe1d2e730abf5c5f3586c8a7b,1,30
transfer_trainval,expanded_highconf,8ydc_gtp,8ydc,rna,X-RAY DIFFRACTION,2.89,2024-02-20T00:00:00Z,4e2e5363a234002fb6c71fac9103164c50cc65881fad983ccb6fae0d6890a269,1,57
transfer_trainval,expanded_highconf,8yge_asw_j2,8yge,dna,ELECTRON MICROSCOPY,2.76,2024-02-26T00:00:00Z,1f5ff68c202f573c7dc00378247a763ced7639cd76aa7af57bc27a010cbf15b9,3,40
transfer_trainval,expanded_highconf,8yno_spm,8yno,rna,X-RAY DIFFRACTION,1.3,2024-03-11T00:00:00Z,d41a651bf16b1a24cd541d38a64e9c1457c85eb7cb8cc6b25d8e42455a8d07c0,2,20
transfer_trainval,expanded_highconf,8yo7_asw_l2,8yo7,dna,ELECTRON MICROSCOPY,3.16,2024-03-12T00:00:00Z,1a14f0efcc3765cf9460d8574427195a843f057e31d6f553b52adf263e74b907,3,30
transfer_trainval,expanded_highconf,8yoo_t1c_im6,8yoo,rna,ELECTRON MICROSCOPY,2.0,2024-03-13T00:00:00Z,c59004e5f63ed37e653333ebbd20d8172a7d7bb19c66f92cba4a4ab06489a4ad,3,5545
transfer_trainval,expanded_highconf,8ys7_qui_l4,8ys7,dna,X-RAY DIFFRACTION,3.24,2024-03-22T00:00:00Z,8eba160c8bd55e71b31b87529e7a3f0e006dbce7a21a60932f3135acba4524d9,2,15
transfer_trainval,expanded_highconf,8z8q_gng_c1,8z8q,rna,X-RAY DIFFRACTION,3.01,2024-04-22T00:00:00Z,f11db0c77d06f3645c0f581496537056464ed779fc266f5b2caf9390a6aa8737,1,69
transfer_trainval,expanded_highconf,8z98_v9g,8z98,rna,ELECTRON MICROSCOPY,2.52,2024-04-22T00:00:00Z,dd25dd7e2d5f2ca6ba1afbc892c6afed5712be2270103de9439e142349d37ad7,1,9
transfer_trainval,expanded_highconf,8z9h_v9g_m2,8z9h,rna,ELECTRON MICROSCOPY,2.7,2024-04-23T00:00:00Z,dd25dd7e2d5f2ca6ba1afbc892c6afed5712be2270103de9439e142349d37ad7,1,9
transfer_trainval,expanded_highconf,8zau_gun,8zau,rna,X-RAY DIFFRACTION,2.43,2024-04-25T00:00:00Z,dbda00c9fb93446ecec1df251d91b5da7800e6a63b559af93f396aa3cb2457ed,1,68
transfer_trainval,expanded_highconf,8zd2_a1l1s_c1,8zd2,dna,SOLUTION NMR,,2024-05-01T00:00:00Z,5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a,2,22
transfer_trainval,expanded_highconf,8zd7_a1l1r,8zd7,dna,SOLUTION NMR,,2024-05-01T00:00:00Z,5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a,2,22
transfer_trainval,expanded_highconf,8zd8_a1l1s,8zd8,dna,SOLUTION NMR,,2024-05-01T00:00:00Z,5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a,2,22
transfer_trainval,expanded_highconf,8zfi_pro,8zfi,rna,ELECTRON MICROSCOPY,2.9,2024-05-07T00:00:00Z,b852c2950fbd4d26cc7c9c8d0b8d5de8242d3dbb94c2d7640736627cf2c44ad3,3,3057
transfer_trainval,expanded_highconf,8znq_naz,8znq,rna,SOLUTION NMR,,2024-05-27T00:00:00Z,0c02e3020a45ed3709f969a678b5d8615809e736b95ca2eb38e2116fc1375aea,1,30
transfer_trainval,expanded_highconf,8ztu_spd_zl7,8ztu,rna,ELECTRON MICROSCOPY,2.9,2024-06-07T00:00:00Z,6b7d0721941e28be549370c1f7f27008f964a285947635c7af87c2d4045038fe,2,2731
transfer_trainval,expanded_highconf,8ztv_spd_gm7,8ztv,rna,ELECTRON MICROSCOPY,2.9,2024-06-07T00:00:00Z,6b7d0721941e28be549370c1f7f27008f964a285947635c7af87c2d4045038fe,2,2731
transfer_trainval,expanded_highconf,8zw3_ber_c2,8zw3,dna,SOLUTION NMR,,2024-06-12T00:00:00Z,54445d13d7a2e2ff3913d6717a97a7d8cae81772820a4f498d65d38245582e48,1,23
transfer_trainval,expanded_highconf,9ar4_gtp,9ar4,rna+dna,ELECTRON MICROSCOPY,2.2,2024-02-22T00:00:00Z,5c905d1c12a52cdd49a0863864f0c06278e1000d032687e6179cb8ef5db3fbdb,3,153
transfer_trainval,expanded_highconf,9ar7_gtp,9ar7,rna+dna,ELECTRON MICROSCOPY,2.52,2024-02-22T00:00:00Z,164b6ac2a43ec0eb485b11519eb072fbc45bd7278a3dc9b1d2dea6afc7fd5125,2,145
transfer_trainval,expanded_highconf,9avr_a1ag8,9avr,rna,X-RAY DIFFRACTION,1.91,2024-03-04T00:00:00Z,fcda1e9db79766cfe2682c221137aac60ff69240f7604a96b910ca5db5fab4da,1,8
transfer_trainval,expanded_highconf,9b00_a1aix_zqc2,9b00,rna,X-RAY DIFFRACTION,2.8,2024-03-11T00:00:00Z,038fd5521e0f1eea6b37c074642413ca5e6062b348ef87cf257fb92b7613f515,3,2926
transfer_trainval,expanded_highconf,9b4z_84g_ue2,9b4z,rna,ELECTRON MICROSCOPY,2.2,2024-03-21T00:00:00Z,e8c2f38ef8d98f89ec27121e619c5b437d4a68e1649e08c4e629f408be0ee54f,3,4445
transfer_trainval,expanded_highconf,9b50_84g_qe2,9b50,rna,ELECTRON MICROSCOPY,2.7,2024-03-21T00:00:00Z,d586d9a57ecdf65900de226ee1a1e576d178494cef91d212c5396329be3e172a,2,4436
transfer_trainval,expanded_highconf,9b51_get_ue2,9b51,rna,ELECTRON MICROSCOPY,2.4,2024-03-21T00:00:00Z,e8c2f38ef8d98f89ec27121e619c5b437d4a68e1649e08c4e629f408be0ee54f,3,4445
transfer_trainval,expanded_highconf,9b8u_cac_l2,9b8u,dna,X-RAY DIFFRACTION,2.9,2024-04-01T00:00:00Z,6f909f9c17efb6a91aa4d2b1b199cca32de319d0b9ffac83a4d1943dd6a8c3de,2,40
transfer_trainval,expanded_highconf,9bdd_apc,9bdd,rna+dna,ELECTRON MICROSCOPY,2.86,2024-04-11T00:00:00Z,0ac95b079fffbbe5ed4609a80ba71af5d6860620f498bb1434e15f03db0d6891,2,39
transfer_trainval,expanded_highconf,9bdw_bog,9bdw,dna,X-RAY DIFFRACTION,1.87,2024-04-12T00:00:00Z,de883e1e021659bf81bcfb20e1f6b61d98650ceb6f8a5f37a32c34b7c8ce5ec9,2,38
transfer_trainval,expanded_highconf,9bh5_3he,9bh5,rna,ELECTRON MICROSCOPY,2.63,2024-04-19T00:00:00Z,f20689ed9acc5409bc064fd1bb9fc016a611ca07307e3613445bc26950e16445,1,3022
transfer_trainval,expanded_highconf,9bkd_spd,9bkd,rna,ELECTRON MICROSCOPY,2.6,2024-04-27T00:00:00Z,3896b94ffd72c052d7963b0f31698c894daa64384950a3d0600de7275eee66eb,1,1638
transfer_trainval,expanded_highconf,9bln_spd,9bln,rna,ELECTRON MICROSCOPY,3.9,2024-04-30T00:00:00Z,3896b94ffd72c052d7963b0f31698c894daa64384950a3d0600de7275eee66eb,1,1638
transfer_trainval,expanded_highconf,9bs6_gtp,9bs6,rna+dna,ELECTRON MICROSCOPY,2.6,2024-05-13T00:00:00Z,7141caa8cd5a6c261eeda54734448e94e9d0378ef54ace1be3b54f3f099b964e,3,144
transfer_trainval,expanded_highconf,9bun_fh8_s3,9bun,rna,X-RAY DIFFRACTION,2.1,2024-05-17T00:00:00Z,1658e749d2ea067b6918b6eaeed6444ad4c2aaa1ea688f6de45e90e2eecab298,1,48
transfer_trainval,expanded_highconf,9bz1_5ac_m2,9bz1,rna,X-RAY DIFFRACTION,2.8,2024-05-24T00:00:00Z,adeec0e16c1fa9ff91b12b83170418a70297b96900946ad6736be4a19e5e43e2,1,84
transfer_trainval,expanded_highconf,9bzc_amz,9bzc,rna,X-RAY DIFFRACTION,2.52,2024-05-24T00:00:00Z,cfbe2c4477decafa5d5da050c40692d1d6985cff5bd7deea6d00dd9f08ec30ba,1,87
transfer_trainval,expanded_highconf,9c3h_b3p,9c3h,rna,ELECTRON MICROSCOPY,2.0,2024-06-01T00:00:00Z,868516628f43f555b4e4b3b87d044e971c02a4896dce9e6fc5a1cd073b81414a,1,3403
transfer_trainval,expanded_highconf,9c6k_tpp,9c6k,rna,ELECTRON MICROSCOPY,2.94,2024-06-07T00:00:00Z,c770cb115da68d9ed0239a1571ea6460ad1559fc8f5afc24d4b9d7a13f2fe177,1,80
transfer_trainval,expanded_highconf,9c73_a1avt,9c73,dna,X-RAY DIFFRACTION,1.66,2024-06-10T00:00:00Z,df19068f773c5923d63b287c70729834f2e8ef28f6f562901e4a4725397dbcef,1,25
transfer_trainval,expanded_highconf,9c9m_dlu_t2,9c9m,dna,ELECTRON MICROSCOPY,2.01,2024-06-14T00:00:00Z,1ff802da3dc18d4b340fa2dbd4e7365d3a6ec76c0219b10e98d44b427e002c90,3,53
transfer_trainval,expanded_highconf,9cai_3he,9cai,rna,ELECTRON MICROSCOPY,2.59,2024-06-17T00:00:00Z,f20689ed9acc5409bc064fd1bb9fc016a611ca07307e3613445bc26950e16445,1,3022
transfer_trainval,expanded_highconf,9ciy_nco_h3,9ciy,dna,X-RAY DIFFRACTION,2.4,2024-07-05T00:00:00Z,2dd846e0a2f8130b8ddd1c938031b4c3c032d3c590b86bfdb3aff7307b91651b,1,26
transfer_trainval,expanded_highconf,9cjw_a1aaq_d1,9cjw,dna,X-RAY DIFFRACTION,1.64,2024-07-08T00:00:00Z,e9bbae78f4f0903317b819f1db2c0f9b96c09e000f9278dc75a0b2783ec3c802,2,24
transfer_trainval,expanded_highconf,9ckm_a1ay9_t2,9ckm,dna,X-RAY DIFFRACTION,1.68,2024-07-09T00:00:00Z,e9440271c57b16885cd07c1c88265bd7d7ba0c205dc25aaeff24b9ca02aeded6,3,48
transfer_trainval,expanded_highconf,9cn3_zld,9cn3,rna,ELECTRON MICROSCOPY,2.62,2024-07-15T00:00:00Z,520503a6ca6afc92fcd5f0f001d83eb2af4d9c98edbe37b912f7a8ece801dd86,1,1527
transfer_trainval,expanded_highconf,9cpd_mqc,9cpd,rna,SOLUTION NMR,,2024-07-18T00:00:00Z,376715c35b73dcfcbfa88693b2d53efb1ad22425a0dec8633e85e1c39ef1c4fc,2,26
transfer_trainval,expanded_highconf,9cpg_a1azm,9cpg,rna,SOLUTION NMR,,2024-07-18T00:00:00Z,376715c35b73dcfcbfa88693b2d53efb1ad22425a0dec8633e85e1c39ef1c4fc,2,26
transfer_trainval,expanded_highconf,9cpi_a1azl,9cpi,rna,SOLUTION NMR,,2024-07-18T00:00:00Z,376715c35b73dcfcbfa88693b2d53efb1ad22425a0dec8633e85e1c39ef1c4fc,2,26
transfer_trainval,expanded_highconf,9cqc_dz4,9cqc,dna,ELECTRON MICROSCOPY,3.4,2024-07-19T00:00:00Z,0c45f8b8a7b426fa488bf6a9079c3edf16ee807cca54f65f5dbb17ab60103c7d,3,113
transfer_trainval,expanded_highconf,9d0g_a1a1f_zta2,9d0g,rna,X-RAY DIFFRACTION,2.5,2024-08-07T00:00:00Z,3a9017ecfd552a05bbe8024e26c580a0abc274053b4a51519715bd9e513fb7d0,2,5649
transfer_trainval,expanded_highconf,9d0h_a1a1j_ysc2,9d0h,rna,X-RAY DIFFRACTION,2.5,2024-08-07T00:00:00Z,76b59000ad3efb4a6206aae97c62b896aae8dab17078a2159eae4fc76ea36b95,1,2789
transfer_trainval,expanded_highconf,9d0i_a1a1k_uta2,9d0i,rna,X-RAY DIFFRACTION,2.45,2024-08-07T00:00:00Z,3a9017ecfd552a05bbe8024e26c580a0abc274053b4a51519715bd9e513fb7d0,2,5649
transfer_trainval,expanded_highconf,9d0j_a1a1l_bsa1,9d0j,rna,X-RAY DIFFRACTION,2.5,2024-08-07T00:00:00Z,bb0bc512c2b3a942b3b6080cd4a8b01e1fb8540f26b6de5711afe50387963c3a,1,2860
transfer_trainval,expanded_highconf,9d6n_dg3_h1,9d6n,dna,X-RAY DIFFRACTION,2.43,2024-08-15T00:00:00Z,2de556d40b45358b6f35db6f7b2c674768af6ddf43f486d9701e4715458f8123,2,38
transfer_trainval,expanded_highconf,9d6o_dg3,9d6o,dna,X-RAY DIFFRACTION,3.31,2024-08-15T00:00:00Z,048276c15aa6f39076a98c50e713bf6ef7a19c04704c122d07bee138b231bf23,2,23
transfer_trainval,expanded_highconf,9dei_5gp,9dei,rna,ELECTRON MICROSCOPY,2.99,2024-08-29T00:00:00Z,2f8ae84b23d322dda5d4068e75f5a2f2c9b0dcb38fd84dab2c81c0b8315d942c,1,76
transfer_trainval,expanded_highconf,9dfe_arg,9dfe,rna,X-RAY DIFFRACTION,2.6,2024-08-29T00:00:00Z,cc5ddc0cbf7956162a9386e93402f02ac4fe21588092d42a3336b97bf3a8a053,2,2981
transfer_trainval,expanded_highconf,9did_tam,9did,rna,X-RAY DIFFRACTION,2.8,2024-09-05T00:00:00Z,35f2d5906afc582ecb6ff2e98263b983bd75b0badcb82873fe92c1976782642c,1,96
transfer_trainval,expanded_highconf,9dll_a1azm,9dll,rna,SOLUTION NMR,,2024-09-11T00:00:00Z,d880dd43373486d9f354a9446ba81a840585559cca359926f1a53ae95b3592fb,2,26
transfer_trainval,expanded_highconf,9dlm_a1azl,9dlm,rna,SOLUTION NMR,,2024-09-11T00:00:00Z,d880dd43373486d9f354a9446ba81a840585559cca359926f1a53ae95b3592fb,2,26
transfer_trainval,expanded_highconf,9dln_mqc,9dln,rna,SOLUTION NMR,,2024-09-11T00:00:00Z,d880dd43373486d9f354a9446ba81a840585559cca359926f1a53ae95b3592fb,2,26
transfer_trainval,expanded_highconf,9dov_hyg,9dov,rna,ELECTRON MICROSCOPY,2.49,2024-09-19T00:00:00Z,1ae2487a24b8312e1406348aa604c17d85650a0f71ab192ddf0cb5d8cb085bdb,2,1951
transfer_trainval,expanded_highconf,9dp7_hyg,9dp7,rna,ELECTRON MICROSCOPY,2.38,2024-09-20T00:00:00Z,1d874c7d76f4e6f933ec6ba70f62aa517e36dae255c310185fa6164cd8573eff,2,1950
transfer_trainval,expanded_highconf,9e6q_spm_zb46,9e6q,rna,ELECTRON MICROSCOPY,1.95,2024-10-30T00:00:00Z,cd15c7a84140939c0cb83e08086671d9e6730e4d314390ed3adf1c21f5dcd6d0,1,2777
transfer_trainval,expanded_highconf,9e71_spm_zj64,9e71,rna,ELECTRON MICROSCOPY,2.36,2024-10-31T00:00:00Z,0b073a2ae1de4e2681afdbc7e54ea469583a3015aae0f8ac94e6ddc47b292a1a,2,4174
